timestamp,rpic,asmfish_1,asmfish_2,asmfish_3,asmfish_4,asmfish_5,sysbench_cpu,voltage_1,power_factor_1,active_power_1,current_1,voltage_2,power_factor_2,active_power_2,current_2,voltage_3,power_factor_3,active_power_3,current_3,voltage_4,power_factor_4,active_power_4,current_4,voltage_5,power_factor_5,active_power_5,current_5,voltage_6,power_factor_6,active_power_6,current_6
1633545569.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.53,0.783,52.0,0.292,229.54,0.781,56.0,0.307,230.38,0.794,52.0,0.285,229.56,0.842,29.0,0.149,230.44,0.837,27.0,0.144,229.58,0.761,27.0,0.155
1633545571.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.53,0.783,52.0,0.292,229.54,0.781,56.0,0.307,230.38,0.794,52.0,0.285,229.56,0.842,29.0,0.149,230.44,0.837,27.0,0.144,229.58,0.761,27.0,0.155
1633545572.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.53,0.783,52.0,0.292,229.54,0.781,56.0,0.307,230.38,0.794,52.0,0.285,229.56,0.842,29.0,0.149,230.44,0.837,27.0,0.144,229.58,0.761,27.0,0.155
1633545573.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.53,0.783,52.0,0.292,229.54,0.781,56.0,0.307,230.38,0.794,52.0,0.285,229.56,0.842,29.0,0.149,230.44,0.837,27.0,0.144,229.58,0.761,27.0,0.155
1633545575.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.53,0.783,52.0,0.292,229.54,0.781,56.0,0.307,230.38,0.794,52.0,0.285,229.56,0.842,29.0,0.149,230.44,0.837,27.0,0.144,229.58,0.761,27.0,0.155
1633545576.0,0.0,409.09,0.0,0.0,0.0,0.0,0.0,230.53,0.783,52.0,0.292,229.54,0.781,56.0,0.307,230.38,0.794,52.0,0.285,229.56,0.842,29.0,0.149,230.44,0.837,27.0,0.144,229.58,0.761,27.0,0.155
1633545578.0,0.0,406.06,0.0,0.0,0.0,0.0,0.0,230.53,0.783,52.0,0.292,229.54,0.781,56.0,0.307,230.38,0.794,52.0,0.285,229.56,0.842,29.0,0.149,230.44,0.837,27.0,0.144,229.58,0.761,27.0,0.155
1633545579.0,0.0,403.03,0.0,0.0,0.0,0.0,0.0,230.53,0.783,52.0,0.292,229.54,0.781,56.0,0.307,230.38,0.794,52.0,0.285,229.56,0.842,29.0,0.149,230.44,0.837,27.0,0.144,229.58,0.761,27.0,0.155
1633545581.0,0.0,406.06,0.0,0.0,0.0,0.0,0.0,230.53,0.783,52.0,0.292,229.54,0.781,56.0,0.307,230.38,0.794,52.0,0.285,229.56,0.842,29.0,0.149,230.44,0.837,27.0,0.144,229.58,0.761,27.0,0.155
1633545582.0,0.0,403.03,0.0,0.0,0.0,0.0,0.0,230.53,0.783,52.0,0.292,229.54,0.781,56.0,0.307,230.38,0.794,52.0,0.285,229.56,0.842,29.0,0.149,230.44,0.837,27.0,0.144,229.58,0.761,27.0,0.155
