timestamp,rpic,asmfish_1,asmfish_2,asmfish_3,asmfish_4,asmfish_5,sysbench_cpu,voltage_1,power_factor_1,active_power_1,current_1,voltage_2,power_factor_2,active_power_2,current_2,voltage_3,power_factor_3,active_power_3,current_3,voltage_4,power_factor_4,active_power_4,current_4,voltage_5,power_factor_5,active_power_5,current_5,voltage_6,power_factor_6,active_power_6,current_6
1633545597.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.43,0.781,52.0,0.293,229.55,0.779,56.0,0.309,230.44,0.793,52.0,0.287,229.45,0.842,29.0,0.149,230.46,0.838,27.0,0.144,229.54,0.752,27.0,0.158
1633545598.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.31,0.782,52.0,0.293,229.61,0.777,56.0,0.311,230.28,0.791,52.0,0.289,229.41,0.785,53.0,0.291,230.17,0.842,27.0,0.144,229.48,0.764,27.0,0.158
1633545600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.31,0.782,52.0,0.293,229.61,0.777,56.0,0.311,230.28,0.791,52.0,0.289,229.41,0.785,53.0,0.291,230.17,0.842,27.0,0.144,229.48,0.764,27.0,0.158
1633545601.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.31,0.782,52.0,0.293,229.61,0.777,56.0,0.311,230.28,0.791,52.0,0.289,229.41,0.785,53.0,0.291,230.17,0.842,27.0,0.144,229.48,0.764,27.0,0.158
1633545602.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.31,0.782,52.0,0.293,229.61,0.777,56.0,0.311,230.28,0.791,52.0,0.289,229.41,0.785,53.0,0.291,230.17,0.842,27.0,0.144,229.48,0.764,27.0,0.158
1633545604.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.31,0.782,52.0,0.293,229.61,0.777,56.0,0.311,230.28,0.791,52.0,0.289,229.41,0.785,53.0,0.291,230.17,0.842,27.0,0.144,229.48,0.764,27.0,0.158
1633545605.0,0.0,394.12,0.0,0.0,0.0,0.0,0.0,230.31,0.782,52.0,0.293,229.61,0.777,56.0,0.311,230.28,0.791,52.0,0.289,229.41,0.785,53.0,0.291,230.17,0.842,27.0,0.144,229.48,0.764,27.0,0.158
1633545607.0,0.0,406.06,0.0,0.0,0.0,0.0,0.0,230.31,0.782,52.0,0.293,229.61,0.777,56.0,0.311,230.28,0.791,52.0,0.289,229.41,0.785,53.0,0.291,230.17,0.842,27.0,0.144,229.48,0.764,27.0,0.158
1633545608.0,0.0,403.03,0.0,0.0,0.0,0.0,0.0,230.31,0.782,52.0,0.293,229.61,0.777,56.0,0.311,230.28,0.791,52.0,0.289,229.41,0.785,53.0,0.291,230.17,0.842,27.0,0.144,229.48,0.764,27.0,0.158
1633545610.0,0.0,394.12,0.0,0.0,0.0,0.0,0.0,230.31,0.782,52.0,0.293,229.61,0.777,56.0,0.311,230.28,0.791,52.0,0.289,229.41,0.785,53.0,0.291,230.17,0.842,27.0,0.144,229.48,0.764,27.0,0.158
1633545611.0,0.0,406.06,0.0,0.0,0.0,0.0,0.0,230.31,0.782,52.0,0.293,229.61,0.777,56.0,0.311,230.28,0.791,52.0,0.289,229.41,0.785,53.0,0.291,230.17,0.842,27.0,0.144,229.48,0.764,27.0,0.158
1633545613.0,0.0,406.06,0.0,0.0,0.0,0.0,0.0,230.48,0.781,52.0,0.294,229.53,0.777,56.0,0.312,230.3,0.789,53.0,0.292,229.56,0.781,53.0,0.293,230.42,0.843,28.0,0.146,229.47,0.76,27.0,0.156
1633545614.0,0.0,403.03,0.0,0.0,0.0,0.0,0.0,230.48,0.781,52.0,0.294,229.53,0.777,56.0,0.312,230.3,0.789,53.0,0.292,229.56,0.781,53.0,0.293,230.42,0.843,28.0,0.146,229.47,0.76,27.0,0.156
