timestamp,rpic,asmfish_1,asmfish_2,asmfish_3,asmfish_4,asmfish_5,sysbench_cpu,voltage_1,power_factor_1,active_power_1,current_1,voltage_2,power_factor_2,active_power_2,current_2,voltage_3,power_factor_3,active_power_3,current_3,voltage_4,power_factor_4,active_power_4,current_4,voltage_5,power_factor_5,active_power_5,current_5,voltage_6,power_factor_6,active_power_6,current_6
1633545512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.15,0.789,51.0,0.285,229.34,0.845,29.0,0.148,230.14,0.84,28.0,0.148,229.49,0.843,30.0,0.15,230.05,0.839,28.0,0.145,229.27,0.762,27.0,0.157
1633545513.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.15,0.789,51.0,0.285,229.34,0.845,29.0,0.148,230.14,0.84,28.0,0.148,229.49,0.843,30.0,0.15,230.05,0.839,28.0,0.145,229.27,0.762,27.0,0.157
1633545514.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.15,0.789,51.0,0.285,229.34,0.845,29.0,0.148,230.14,0.84,28.0,0.148,229.49,0.843,30.0,0.15,230.05,0.839,28.0,0.145,229.27,0.762,27.0,0.157
1633545516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.15,0.789,51.0,0.285,229.34,0.845,29.0,0.148,230.14,0.84,28.0,0.148,229.49,0.843,30.0,0.15,230.05,0.839,28.0,0.145,229.27,0.762,27.0,0.157
1633545517.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.15,0.789,51.0,0.285,229.34,0.845,29.0,0.148,230.14,0.84,28.0,0.148,229.49,0.843,30.0,0.15,230.05,0.839,28.0,0.145,229.27,0.762,27.0,0.157
1633545518.0,0.0,391.18,0.0,0.0,0.0,0.0,0.0,230.15,0.789,51.0,0.285,229.34,0.845,29.0,0.148,230.14,0.84,28.0,0.148,229.49,0.843,30.0,0.15,230.05,0.839,28.0,0.145,229.27,0.762,27.0,0.157
1633545520.0,0.0,403.03,0.0,0.0,0.0,0.0,0.0,230.15,0.789,51.0,0.285,229.34,0.845,29.0,0.148,230.14,0.84,28.0,0.148,229.49,0.843,30.0,0.15,230.05,0.839,28.0,0.145,229.27,0.762,27.0,0.157
1633545521.0,0.0,403.03,0.0,0.0,0.0,0.0,0.0,230.15,0.789,51.0,0.285,229.34,0.845,29.0,0.148,230.14,0.84,28.0,0.148,229.49,0.843,30.0,0.15,230.05,0.839,28.0,0.145,229.27,0.762,27.0,0.157
1633545523.0,0.0,406.06,0.0,0.0,0.0,0.0,0.0,230.06,0.785,51.0,0.287,229.29,0.845,30.0,0.15,230.0,0.839,28.0,0.148,229.21,0.843,29.0,0.149,230.13,0.839,27.0,0.145,229.34,0.762,27.0,0.156
1633545524.0,0.0,406.06,0.0,0.0,0.0,0.0,0.0,230.06,0.785,51.0,0.287,229.29,0.845,30.0,0.15,230.0,0.839,28.0,0.148,229.21,0.843,29.0,0.149,230.13,0.839,27.0,0.145,229.34,0.762,27.0,0.156
1633545526.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,230.06,0.785,51.0,0.287,229.29,0.845,30.0,0.15,230.0,0.839,28.0,0.148,229.21,0.843,29.0,0.149,230.13,0.839,27.0,0.145,229.34,0.762,27.0,0.156
1633545528.0,0.0,402.94,0.0,0.0,0.0,0.0,0.0,230.06,0.785,51.0,0.287,229.29,0.845,30.0,0.15,230.0,0.839,28.0,0.148,229.21,0.843,29.0,0.149,230.13,0.839,27.0,0.145,229.34,0.762,27.0,0.156
1633545529.0,0.0,403.03,0.0,0.0,0.0,0.0,0.0,230.06,0.785,51.0,0.287,229.29,0.845,30.0,0.15,230.0,0.839,28.0,0.148,229.21,0.843,29.0,0.149,230.13,0.839,27.0,0.145,229.34,0.762,27.0,0.156
1633545531.0,0.0,406.06,0.0,0.0,0.0,0.0,0.0,230.06,0.785,51.0,0.287,229.29,0.845,30.0,0.15,230.0,0.839,28.0,0.148,229.21,0.843,29.0,0.149,230.13,0.839,27.0,0.145,229.34,0.762,27.0,0.156
1633545532.0,0.0,403.03,0.0,0.0,0.0,0.0,0.0,230.06,0.785,51.0,0.287,229.29,0.845,30.0,0.15,230.0,0.839,28.0,0.148,229.21,0.843,29.0,0.149,230.13,0.839,27.0,0.145,229.34,0.762,27.0,0.156
1633545534.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,230.06,0.785,51.0,0.287,229.29,0.845,30.0,0.15,230.0,0.839,28.0,0.148,229.21,0.843,29.0,0.149,230.13,0.839,27.0,0.145,229.34,0.762,27.0,0.156
1633545535.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,230.06,0.785,51.0,0.287,229.29,0.845,30.0,0.15,230.0,0.839,28.0,0.148,229.21,0.843,29.0,0.149,230.13,0.839,27.0,0.145,229.34,0.762,27.0,0.156
1633545537.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,230.06,0.785,51.0,0.287,229.29,0.845,30.0,0.15,230.0,0.839,28.0,0.148,229.21,0.843,29.0,0.149,230.13,0.839,27.0,0.145,229.34,0.762,27.0,0.156
1633545538.0,0.0,403.03,0.0,0.0,0.0,0.0,0.0,230.1,0.783,52.0,0.29,229.61,0.785,54.0,0.299,230.24,0.841,28.0,0.148,229.21,0.843,29.0,0.149,230.03,0.846,28.0,0.146,229.27,0.761,27.0,0.157
